"Notes"	"Yearly July 1st Estimates"	"Yearly July 1st Estimates Code"	"Sex"	"Sex Code"	"Age"	"Age Code"	Population
	"2013"	"2013"	"Female"	"F"	"18 years"	"18"	320
	"2013"	"2013"	"Female"	"F"	"19 years"	"19"	251
	"2013"	"2013"	"Female"	"F"	"20 years"	"20"	275
	"2013"	"2013"	"Female"	"F"	"21 years"	"21"	313
	"2013"	"2013"	"Female"	"F"	"22 years"	"22"	368
	"2013"	"2013"	"Female"	"F"	"23 years"	"23"	389
	"2013"	"2013"	"Female"	"F"	"24 years"	"24"	362
	"2013"	"2013"	"Female"	"F"	"25 years"	"25"	334
	"2013"	"2013"	"Female"	"F"	"26 years"	"26"	354
	"2013"	"2013"	"Female"	"F"	"27 years"	"27"	353
	"2013"	"2013"	"Female"	"F"	"28 years"	"28"	343
	"2013"	"2013"	"Female"	"F"	"29 years"	"29"	378
	"2013"	"2013"	"Female"	"F"	"30 years"	"30"	349
	"2013"	"2013"	"Female"	"F"	"31 years"	"31"	312
	"2013"	"2013"	"Female"	"F"	"32 years"	"32"	303
	"2013"	"2013"	"Female"	"F"	"33 years"	"33"	342
	"2013"	"2013"	"Female"	"F"	"34 years"	"34"	326
	"2013"	"2013"	"Female"	"F"	"35 years"	"35"	331
	"2013"	"2013"	"Female"	"F"	"36 years"	"36"	352
	"2013"	"2013"	"Female"	"F"	"37 years"	"37"	313
	"2013"	"2013"	"Female"	"F"	"38 years"	"38"	331
	"2013"	"2013"	"Female"	"F"	"39 years"	"39"	325
	"2013"	"2013"	"Female"	"F"	"40 years"	"40"	337
	"2013"	"2013"	"Female"	"F"	"41 years"	"41"	375
	"2013"	"2013"	"Female"	"F"	"42 years"	"42"	390
	"2013"	"2013"	"Female"	"F"	"43 years"	"43"	431
	"2013"	"2013"	"Female"	"F"	"44 years"	"44"	423
	"2013"	"2013"	"Female"	"F"	"45 years"	"45"	441
	"2013"	"2013"	"Female"	"F"	"46 years"	"46"	466
	"2013"	"2013"	"Female"	"F"	"47 years"	"47"	433
	"2013"	"2013"	"Female"	"F"	"48 years"	"48"	496
	"2013"	"2013"	"Female"	"F"	"49 years"	"49"	502
	"2013"	"2013"	"Female"	"F"	"50 years"	"50"	470
	"2013"	"2013"	"Female"	"F"	"51 years"	"51"	482
	"2013"	"2013"	"Female"	"F"	"52 years"	"52"	508
	"2013"	"2013"	"Female"	"F"	"53 years"	"53"	503
	"2013"	"2013"	"Female"	"F"	"54 years"	"54"	500
	"2013"	"2013"	"Female"	"F"	"55 years"	"55"	511
	"2013"	"2013"	"Female"	"F"	"56 years"	"56"	500
	"2013"	"2013"	"Female"	"F"	"57 years"	"57"	479
	"2013"	"2013"	"Female"	"F"	"58 years"	"58"	459
	"2013"	"2013"	"Female"	"F"	"59 years"	"59"	458
	"2013"	"2013"	"Female"	"F"	"60 years"	"60"	438
	"2013"	"2013"	"Female"	"F"	"61 years"	"61"	418
	"2013"	"2013"	"Female"	"F"	"62 years"	"62"	387
	"2013"	"2013"	"Female"	"F"	"63 years"	"63"	372
	"2013"	"2013"	"Female"	"F"	"64 years"	"64"	409
	"2013"	"2013"	"Female"	"F"	"65 years"	"65"	393
	"2013"	"2013"	"Female"	"F"	"66 years"	"66"	401
	"2013"	"2013"	"Female"	"F"	"67 years"	"67"	307
	"2013"	"2013"	"Female"	"F"	"68 years"	"68"	313
	"2013"	"2013"	"Female"	"F"	"69 years"	"69"	311
	"2013"	"2013"	"Female"	"F"	"70 years"	"70"	329
	"2013"	"2013"	"Female"	"F"	"71 years"	"71"	292
	"2013"	"2013"	"Female"	"F"	"72 years"	"72"	247
	"2013"	"2013"	"Female"	"F"	"73 years"	"73"	235
	"2013"	"2013"	"Female"	"F"	"74 years"	"74"	207
	"2013"	"2013"	"Female"	"F"	"75 years"	"75"	203
	"2013"	"2013"	"Female"	"F"	"76 years"	"76"	188
	"2013"	"2013"	"Female"	"F"	"77 years"	"77"	200
	"2013"	"2013"	"Female"	"F"	"78 years"	"78"	203
	"2013"	"2013"	"Female"	"F"	"79 years"	"79"	179
	"2013"	"2013"	"Female"	"F"	"80 years"	"80"	171
	"2013"	"2013"	"Female"	"F"	"81 years"	"81"	169
	"2013"	"2013"	"Female"	"F"	"82 years"	"82"	149
	"2013"	"2013"	"Female"	"F"	"83 years"	"83"	145
	"2013"	"2013"	"Female"	"F"	"84 years"	"84"	137
	"2013"	"2013"	"Female"	"F"	"85+ years"	"85+"	967
"Total"	"2013"	"2013"	"Female"	"F"			30320
	"2013"	"2013"	"Male"	"M"	"< 1 year"	"0"	315
	"2013"	"2013"	"Male"	"M"	"1 year"	"1"	338
	"2013"	"2013"	"Male"	"M"	"2 years"	"2"	355
	"2013"	"2013"	"Male"	"M"	"3 years"	"3"	358
	"2013"	"2013"	"Male"	"M"	"4 years"	"4"	357
	"2013"	"2013"	"Male"	"M"	"5 years"	"5"	316
	"2013"	"2013"	"Male"	"M"	"6 years"	"6"	344
	"2013"	"2013"	"Male"	"M"	"7 years"	"7"	350
	"2013"	"2013"	"Male"	"M"	"8 years"	"8"	379
	"2013"	"2013"	"Male"	"M"	"9 years"	"9"	367
	"2013"	"2013"	"Male"	"M"	"10 years"	"10"	357
	"2013"	"2013"	"Male"	"M"	"11 years"	"11"	412
	"2013"	"2013"	"Male"	"M"	"12 years"	"12"	354
	"2013"	"2013"	"Male"	"M"	"13 years"	"13"	352
	"2013"	"2013"	"Male"	"M"	"14 years"	"14"	390
	"2013"	"2013"	"Male"	"M"	"15 years"	"15"	368
	"2013"	"2013"	"Male"	"M"	"16 years"	"16"	406
	"2013"	"2013"	"Male"	"M"	"17 years"	"17"	445
	"2013"	"2013"	"Male"	"M"	"18 years"	"18"	465
	"2013"	"2013"	"Male"	"M"	"19 years"	"19"	435
	"2013"	"2013"	"Male"	"M"	"20 years"	"20"	512
	"2013"	"2013"	"Male"	"M"	"21 years"	"21"	456
	"2013"	"2013"	"Male"	"M"	"22 years"	"22"	421
	"2013"	"2013"	"Male"	"M"	"23 years"	"23"	454
	"2013"	"2013"	"Male"	"M"	"24 years"	"24"	414
	"2013"	"2013"	"Male"	"M"	"25 years"	"25"	413
	"2013"	"2013"	"Male"	"M"	"26 years"	"26"	404
	"2013"	"2013"	"Male"	"M"	"27 years"	"27"	413
	"2013"	"2013"	"Male"	"M"	"28 years"	"28"	438
	"2013"	"2013"	"Male"	"M"	"29 years"	"29"	428
	"2013"	"2013"	"Male"	"M"	"30 years"	"30"	421
	"2013"	"2013"	"Male"	"M"	"31 years"	"31"	410
	"2013"	"2013"	"Male"	"M"	"32 years"	"32"	377
	"2013"	"2013"	"Male"	"M"	"33 years"	"33"	395
	"2013"	"2013"	"Male"	"M"	"34 years"	"34"	363
	"2013"	"2013"	"Male"	"M"	"35 years"	"35"	404
	"2013"	"2013"	"Male"	"M"	"36 years"	"36"	419
	"2013"	"2013"	"Male"	"M"	"37 years"	"37"	390
	"2013"	"2013"	"Male"	"M"	"38 years"	"38"	389
	"2013"	"2013"	"Male"	"M"	"39 years"	"39"	398
	"2013"	"2013"	"Male"	"M"	"40 years"	"40"	410
	"2013"	"2013"	"Male"	"M"	"41 years"	"41"	411
	"2013"	"2013"	"Male"	"M"	"42 years"	"42"	462
	"2013"	"2013"	"Male"	"M"	"43 years"	"43"	491
	"2013"	"2013"	"Male"	"M"	"44 years"	"44"	481
	"2013"	"2013"	"Male"	"M"	"45 years"	"45"	494
	"2013"	"2013"	"Male"	"M"	"46 years"	"46"	485
	"2013"	"2013"	"Male"	"M"	"47 years"	"47"	506
	"2013"	"2013"	"Male"	"M"	"48 years"	"48"	500
	"2013"	"2013"	"Male"	"M"	"49 years"	"49"	516
	"2013"	"2013"	"Male"	"M"	"50 years"	"50"	517
	"2013"	"2013"	"Male"	"M"	"51 years"	"51"	510
	"2013"	"2013"	"Male"	"M"	"52 years"	"52"	513
	"2013"	"2013"	"Male"	"M"	"53 years"	"53"	525
	"2013"	"2013"	"Male"	"M"	"54 years"	"54"	519
	"2013"	"2013"	"Male"	"M"	"55 years"	"55"	511
	"2013"	"2013"	"Male"	"M"	"56 years"	"56"	477
	"2013"	"2013"	"Male"	"M"	"57 years"	"57"	525
	"2013"	"2013"	"Male"	"M"	"58 years"	"58"	483
	"2013"	"2013"	"Male"	"M"	"59 years"	"59"	504
	"2013"	"2013"	"Male"	"M"	"60 years"	"60"	432
	"2013"	"2013"	"Male"	"M"	"61 years"	"61"	420
	"2013"	"2013"	"Male"	"M"	"62 years"	"62"	419
	"2013"	"2013"	"Male"	"M"	"63 years"	"63"	408
	"2013"	"2013"	"Male"	"M"	"64 years"	"64"	388
	"2013"	"2013"	"Male"	"M"	"65 years"	"65"	410
	"2013"	"2013"	"Male"	"M"	"66 years"	"66"	408
	"2013"	"2013"	"Male"	"M"	"67 years"	"67"	287
	"2013"	"2013"	"Male"	"M"	"68 years"	"68"	298
	"2013"	"2013"	"Male"	"M"	"69 years"	"69"	303
	"2013"	"2013"	"Male"	"M"	"70 years"	"70"	310
	"2013"	"2013"	"Male"	"M"	"71 years"	"71"	237
	"2013"	"2013"	"Male"	"M"	"72 years"	"72"	242
	"2013"	"2013"	"Male"	"M"	"73 years"	"73"	228
	"2013"	"2013"	"Male"	"M"	"74 years"	"74"	198
	"2013"	"2013"	"Male"	"M"	"75 years"	"75"	190
	"2013"	"2013"	"Male"	"M"	"76 years"	"76"	175
	"2013"	"2013"	"Male"	"M"	"77 years"	"77"	160
	"2013"	"2013"	"Male"	"M"	"78 years"	"78"	146
	"2013"	"2013"	"Male"	"M"	"79 years"	"79"	136
	"2013"	"2013"	"Male"	"M"	"80 years"	"80"	141
	"2013"	"2013"	"Male"	"M"	"81 years"	"81"	122
	"2013"	"2013"	"Male"	"M"	"82 years"	"82"	133
	"2013"	"2013"	"Male"	"M"	"83 years"	"83"	111
	"2013"	"2013"	"Male"	"M"	"84 years"	"84"	74
	"2013"	"2013"	"Male"	"M"	"85+ years"	"85+"	467
"Total"	"2013"	"2013"	"Male"	"M"			32465
"Total"	"2013"	"2013"					62785
	"2014"	"2014"	"Female"	"F"	"< 1 year"	"0"	269
	"2014"	"2014"	"Female"	"F"	"1 year"	"1"	316
	"2014"	"2014"	"Female"	"F"	"2 years"	"2"	299
	"2014"	"2014"	"Female"	"F"	"3 years"	"3"	286
	"2014"	"2014"	"Female"	"F"	"4 years"	"4"	259
	"2014"	"2014"	"Female"	"F"	"5 years"	"5"	306
	"2014"	"2014"	"Female"	"F"	"6 years"	"6"	344
	"2014"	"2014"	"Female"	"F"	"7 years"	"7"	341
	"2014"	"2014"	"Female"	"F"	"8 years"	"8"	342
	"2014"	"2014"	"Female"	"F"	"9 years"	"9"	343
	"2014"	"2014"	"Female"	"F"	"10 years"	"10"	323
	"2014"	"2014"	"Female"	"F"	"11 years"	"11"	337
	"2014"	"2014"	"Female"	"F"	"12 years"	"12"	332
	"2014"	"2014"	"Female"	"F"	"13 years"	"13"	347
	"2014"	"2014"	"Female"	"F"	"14 years"	"14"	359
	"2014"	"2014"	"Female"	"F"	"15 years"	"15"	358
	"2014"	"2014"	"Female"	"F"	"16 years"	"16"	362
	"2014"	"2014"	"Female"	"F"	"17 years"	"17"	354
	"2014"	"2014"	"Female"	"F"	"18 years"	"18"	326
	"2014"	"2014"	"Female"	"F"	"19 years"	"19"	264
	"2014"	"2014"	"Female"	"F"	"20 years"	"20"	266
	"2014"	"2014"	"Female"	"F"	"21 years"	"21"	282
	"2014"	"2014"	"Female"	"F"	"22 years"	"22"	330
	"2014"	"2014"	"Female"	"F"	"23 years"	"23"	377
	"2014"	"2014"	"Female"	"F"	"24 years"	"24"	386
	"2014"	"2014"	"Female"	"F"	"25 years"	"25"	349
	"2014"	"2014"	"Female"	"F"	"26 years"	"26"	344
	"2014"	"2014"	"Female"	"F"	"27 years"	"27"	368
	"2014"	"2014"	"Female"	"F"	"28 years"	"28"	339
	"2014"	"2014"	"Female"	"F"	"29 years"	"29"	334
	"2014"	"2014"	"Female"	"F"	"30 years"	"30"	372
	"2014"	"2014"	"Female"	"F"	"31 years"	"31"	346
	"2014"	"2014"	"Female"	"F"	"32 years"	"32"	323
	"2014"	"2014"	"Female"	"F"	"33 years"	"33"	293
	"2014"	"2014"	"Female"	"F"	"34 years"	"34"	340
	"2014"	"2014"	"Female"	"F"	"35 years"	"35"	310
	"2014"	"2014"	"Female"	"F"	"36 years"	"36"	338
	"2014"	"2014"	"Female"	"F"	"37 years"	"37"	350
	"2014"	"2014"	"Female"	"F"	"38 years"	"38"	304
	"2014"	"2014"	"Female"	"F"	"39 years"	"39"	321
	"2014"	"2014"	"Female"	"F"	"40 years"	"40"	331
	"2014"	"2014"	"Female"	"F"	"41 years"	"41"	337
	"2014"	"2014"	"Female"	"F"	"42 years"	"42"	374
	"2014"	"2014"	"Female"	"F"	"43 years"	"43"	391
	"2014"	"2014"	"Female"	"F"	"44 years"	"44"	425
	"2014"	"2014"	"Female"	"F"	"45 years"	"45"	418
	"2014"	"2014"	"Female"	"F"	"46 years"	"46"	442
	"2014"	"2014"	"Female"	"F"	"47 years"	"47"	460
	"2014"	"2014"	"Female"	"F"	"48 years"	"48"	444
	"2014"	"2014"	"Female"	"F"	"49 years"	"49"	497
	"2014"	"2014"	"Female"	"F"	"50 years"	"50"	493
	"2014"	"2014"	"Female"	"F"	"51 years"	"51"	470
	"2014"	"2014"	"Female"	"F"	"52 years"	"52"	484
	"2014"	"2014"	"Female"	"F"	"53 years"	"53"	516
	"2014"	"2014"	"Female"	"F"	"54 years"	"54"	498
	"2014"	"2014"	"Female"	"F"	"55 years"	"55"	503
	"2014"	"2014"	"Female"	"F"	"56 years"	"56"	506
	"2014"	"2014"	"Female"	"F"	"57 years"	"57"	503
	"2014"	"2014"	"Female"	"F"	"58 years"	"58"	473
	"2014"	"2014"	"Female"	"F"	"59 years"	"59"	445
	"2014"	"2014"	"Female"	"F"	"60 years"	"60"	463
	"2014"	"2014"	"Female"	"F"	"61 years"	"61"	431
	"2014"	"2014"	"Female"	"F"	"62 years"	"62"	423
	"2014"	"2014"	"Female"	"F"	"63 years"	"63"	380
	"2014"	"2014"	"Female"	"F"	"64 years"	"64"	373
	"2014"	"2014"	"Female"	"F"	"65 years"	"65"	408
	"2014"	"2014"	"Female"	"F"	"66 years"	"66"	399
	"2014"	"2014"	"Female"	"F"	"67 years"	"67"	401
	"2014"	"2014"	"Female"	"F"	"68 years"	"68"	304
	"2014"	"2014"	"Female"	"F"	"69 years"	"69"	309
	"2014"	"2014"	"Female"	"F"	"70 years"	"70"	304
	"2014"	"2014"	"Female"	"F"	"71 years"	"71"	333
	"2014"	"2014"	"Female"	"F"	"72 years"	"72"	286
	"2014"	"2014"	"Female"	"F"	"73 years"	"73"	244
	"2014"	"2014"	"Female"	"F"	"74 years"	"74"	230
	"2014"	"2014"	"Female"	"F"	"75 years"	"75"	209
	"2014"	"2014"	"Female"	"F"	"76 years"	"76"	199
	"2014"	"2014"	"Female"	"F"	"77 years"	"77"	196
	"2014"	"2014"	"Female"	"F"	"78 years"	"78"	193
	"2014"	"2014"	"Female"	"F"	"79 years"	"79"	187
	"2014"	"2014"	"Female"	"F"	"80 years"	"80"	174
	"2014"	"2014"	"Female"	"F"	"81 years"	"81"	163
	"2014"	"2014"	"Female"	"F"	"82 years"	"82"	157
	"2014"	"2014"	"Female"	"F"	"83 years"	"83"	141
	"2014"	"2014"	"Female"	"F"	"84 years"	"84"	143
	"2014"	"2014"	"Female"	"F"	"85+ years"	"85+"	978
"Total"	"2014"	"2014"	"Female"	"F"			30177
	"2014"	"2014"	"Male"	"M"	"< 1 year"	"0"	304
	"2014"	"2014"	"Male"	"M"	"1 year"	"1"	319
	"2014"	"2014"	"Male"	"M"	"2 years"	"2"	323
	"2014"	"2014"	"Male"	"M"	"3 years"	"3"	369
	"2014"	"2014"	"Male"	"M"	"4 years"	"4"	347
	"2014"	"2014"	"Male"	"M"	"5 years"	"5"	362
	"2014"	"2014"	"Male"	"M"	"6 years"	"6"	315
	"2014"	"2014"	"Male"	"M"	"7 years"	"7"	357
	"2014"	"2014"	"Male"	"M"	"8 years"	"8"	335
	"2014"	"2014"	"Male"	"M"	"9 years"	"9"	373
	"2014"	"2014"	"Male"	"M"	"10 years"	"10"	377
	"2014"	"2014"	"Male"	"M"	"11 years"	"11"	356
	"2014"	"2014"	"Male"	"M"	"12 years"	"12"	413
	"2014"	"2014"	"Male"	"M"	"13 years"	"13"	355
	"2014"	"2014"	"Male"	"M"	"14 years"	"14"	352
	"2014"	"2014"	"Male"	"M"	"15 years"	"15"	386
	"2014"	"2014"	"Male"	"M"	"16 years"	"16"	369
	"2014"	"2014"	"Male"	"M"	"17 years"	"17"	446
	"2014"	"2014"	"Male"	"M"	"18 years"	"18"	430
	"2014"	"2014"	"Male"	"M"	"19 years"	"19"	419
	"2014"	"2014"	"Male"	"M"	"20 years"	"20"	499
	"2014"	"2014"	"Male"	"M"	"21 years"	"21"	475
	"2014"	"2014"	"Male"	"M"	"22 years"	"22"	415
	"2014"	"2014"	"Male"	"M"	"23 years"	"23"	437
	"2014"	"2014"	"Male"	"M"	"24 years"	"24"	442
	"2014"	"2014"	"Male"	"M"	"25 years"	"25"	408
	"2014"	"2014"	"Male"	"M"	"26 years"	"26"	413
	"2014"	"2014"	"Male"	"M"	"27 years"	"27"	451
	"2014"	"2014"	"Male"	"M"	"28 years"	"28"	412
	"2014"	"2014"	"Male"	"M"	"29 years"	"29"	420
	"2014"	"2014"	"Male"	"M"	"30 years"	"30"	413
	"2014"	"2014"	"Male"	"M"	"31 years"	"31"	406
	"2014"	"2014"	"Male"	"M"	"32 years"	"32"	383
	"2014"	"2014"	"Male"	"M"	"33 years"	"33"	373
	"2014"	"2014"	"Male"	"M"	"34 years"	"34"	385
	"2014"	"2014"	"Male"	"M"	"35 years"	"35"	397
	"2014"	"2014"	"Male"	"M"	"36 years"	"36"	392
	"2014"	"2014"	"Male"	"M"	"37 years"	"37"	408
	"2014"	"2014"	"Male"	"M"	"38 years"	"38"	375
	"2014"	"2014"	"Male"	"M"	"39 years"	"39"	413
	"2014"	"2014"	"Male"	"M"	"40 years"	"40"	397
	"2014"	"2014"	"Male"	"M"	"41 years"	"41"	389
	"2014"	"2014"	"Male"	"M"	"42 years"	"42"	420
	"2014"	"2014"	"Male"	"M"	"43 years"	"43"	462
	"2014"	"2014"	"Male"	"M"	"44 years"	"44"	488
	"2014"	"2014"	"Male"	"M"	"45 years"	"45"	473
	"2014"	"2014"	"Male"	"M"	"46 years"	"46"	513
	"2014"	"2014"	"Male"	"M"	"47 years"	"47"	484
	"2014"	"2014"	"Male"	"M"	"48 years"	"48"	489
	"2014"	"2014"	"Male"	"M"	"49 years"	"49"	503
	"2014"	"2014"	"Male"	"M"	"50 years"	"50"	498
	"2014"	"2014"	"Male"	"M"	"51 years"	"51"	518
	"2014"	"2014"	"Male"	"M"	"52 years"	"52"	496
	"2014"	"2014"	"Male"	"M"	"53 years"	"53"	509
	"2014"	"2014"	"Male"	"M"	"54 years"	"54"	523
	"2014"	"2014"	"Male"	"M"	"55 years"	"55"	505
	"2014"	"2014"	"Male"	"M"	"56 years"	"56"	495
	"2014"	"2014"	"Male"	"M"	"57 years"	"57"	481
	"2014"	"2014"	"Male"	"M"	"58 years"	"58"	518
	"2014"	"2014"	"Male"	"M"	"59 years"	"59"	465
	"2014"	"2014"	"Male"	"M"	"60 years"	"60"	503
	"2014"	"2014"	"Male"	"M"	"61 years"	"61"	415
	"2014"	"2014"	"Male"	"M"	"62 years"	"62"	430
	"2014"	"2014"	"Male"	"M"	"63 years"	"63"	403
	"2014"	"2014"	"Male"	"M"	"64 years"	"64"	419
	"2014"	"2014"	"Male"	"M"	"65 years"	"65"	364
	"2014"	"2014"	"Male"	"M"	"66 years"	"66"	398
	"2014"	"2014"	"Male"	"M"	"67 years"	"67"	402
	"2014"	"2014"	"Male"	"M"	"68 years"	"68"	282
	"2014"	"2014"	"Male"	"M"	"69 years"	"69"	294
	"2014"	"2014"	"Male"	"M"	"70 years"	"70"	302
	"2014"	"2014"	"Male"	"M"	"71 years"	"71"	296
	"2014"	"2014"	"Male"	"M"	"72 years"	"72"	222
	"2014"	"2014"	"Male"	"M"	"73 years"	"73"	233
	"2014"	"2014"	"Male"	"M"	"74 years"	"74"	219
	"2014"	"2014"	"Male"	"M"	"75 years"	"75"	193
	"2014"	"2014"	"Male"	"M"	"76 years"	"76"	186
	"2014"	"2014"	"Male"	"M"	"77 years"	"77"	166
	"2014"	"2014"	"Male"	"M"	"78 years"	"78"	154
	"2014"	"2014"	"Male"	"M"	"79 years"	"79"	134
	"2014"	"2014"	"Male"	"M"	"80 years"	"80"	128
	"2014"	"2014"	"Male"	"M"	"81 years"	"81"	130
	"2014"	"2014"	"Male"	"M"	"82 years"	"82"	117
	"2014"	"2014"	"Male"	"M"	"83 years"	"83"	115
	"2014"	"2014"	"Male"	"M"	"84 years"	"84"	108
	"2014"	"2014"	"Male"	"M"	"85+ years"	"85+"	464
"Total"	"2014"	"2014"	"Male"	"M"			32327
"Total"	"2014"	"2014"					62504
	"2015"	"2015"	"Female"	"F"	"< 1 year"	"0"	275
	"2015"	"2015"	"Female"	"F"	"1 year"	"1"	297
	"2015"	"2015"	"Female"	"F"	"2 years"	"2"	323
	"2015"	"2015"	"Female"	"F"	"3 years"	"3"	299
	"2015"	"2015"	"Female"	"F"	"4 years"	"4"	280
	"2015"	"2015"	"Female"	"F"	"5 years"	"5"	281
	"2015"	"2015"	"Female"	"F"	"6 years"	"6"	314
	"2015"	"2015"	"Female"	"F"	"7 years"	"7"	347
	"2015"	"2015"	"Female"	"F"	"8 years"	"8"	329
	"2015"	"2015"	"Female"	"F"	"9 years"	"9"	339
	"2015"	"2015"	"Female"	"F"	"10 years"	"10"	344
	"2015"	"2015"	"Female"	"F"	"11 years"	"11"	324
	"2015"	"2015"	"Female"	"F"	"12 years"	"12"	345
	"2015"	"2015"	"Female"	"F"	"13 years"	"13"	342
	"2015"	"2015"	"Female"	"F"	"14 years"	"14"	344
	"2015"	"2015"	"Female"	"F"	"15 years"	"15"	365
	"2015"	"2015"	"Female"	"F"	"16 years"	"16"	342
	"2015"	"2015"	"Female"	"F"	"17 years"	"17"	352
	"2015"	"2015"	"Female"	"F"	"18 years"	"18"	284
	"2015"	"2015"	"Female"	"F"	"19 years"	"19"	262
	"2015"	"2015"	"Female"	"F"	"20 years"	"20"	273
	"2015"	"2015"	"Female"	"F"	"21 years"	"21"	282
	"2015"	"2015"	"Female"	"F"	"22 years"	"22"	309
	"2015"	"2015"	"Female"	"F"	"23 years"	"23"	343
	"2015"	"2015"	"Female"	"F"	"24 years"	"24"	370
	"2015"	"2015"	"Female"	"F"	"25 years"	"25"	349
	"2015"	"2015"	"Female"	"F"	"26 years"	"26"	350
	"2015"	"2015"	"Female"	"F"	"27 years"	"27"	331
	"2015"	"2015"	"Female"	"F"	"28 years"	"28"	355
	"2015"	"2015"	"Female"	"F"	"29 years"	"29"	351
	"2015"	"2015"	"Female"	"F"	"30 years"	"30"	349
	"2015"	"2015"	"Female"	"F"	"31 years"	"31"	358
	"2015"	"2015"	"Female"	"F"	"32 years"	"32"	360
	"2015"	"2015"	"Female"	"F"	"33 years"	"33"	320
	"2015"	"2015"	"Female"	"F"	"34 years"	"34"	300
	"2015"	"2015"	"Female"	"F"	"35 years"	"35"	341
	"2015"	"2015"	"Female"	"F"	"36 years"	"36"	325
	"2015"	"2015"	"Female"	"F"	"37 years"	"37"	334
	"2015"	"2015"	"Female"	"F"	"38 years"	"38"	344
	"2015"	"2015"	"Female"	"F"	"39 years"	"39"	309
	"2015"	"2015"	"Female"	"F"	"40 years"	"40"	324
	"2015"	"2015"	"Female"	"F"	"41 years"	"41"	321
	"2015"	"2015"	"Female"	"F"	"42 years"	"42"	330
	"2015"	"2015"	"Female"	"F"	"43 years"	"43"	373
	"2015"	"2015"	"Female"	"F"	"44 years"	"44"	392
	"2015"	"2015"	"Female"	"F"	"45 years"	"45"	421
	"2015"	"2015"	"Female"	"F"	"46 years"	"46"	415
	"2015"	"2015"	"Female"	"F"	"47 years"	"47"	434
	"2015"	"2015"	"Female"	"F"	"48 years"	"48"	472
	"2015"	"2015"	"Female"	"F"	"49 years"	"49"	438
	"2015"	"2015"	"Female"	"F"	"50 years"	"50"	507
	"2015"	"2015"	"Female"	"F"	"51 years"	"51"	478
	"2015"	"2015"	"Female"	"F"	"52 years"	"52"	464
	"2015"	"2015"	"Female"	"F"	"53 years"	"53"	488
	"2015"	"2015"	"Female"	"F"	"54 years"	"54"	509
	"2015"	"2015"	"Female"	"F"	"55 years"	"55"	505
	"2015"	"2015"	"Female"	"F"	"56 years"	"56"	502
	"2015"	"2015"	"Female"	"F"	"57 years"	"57"	512
	"2015"	"2015"	"Female"	"F"	"58 years"	"58"	501
	"2015"	"2015"	"Female"	"F"	"59 years"	"59"	465
	"2015"	"2015"	"Female"	"F"	"60 years"	"60"	451
	"2015"	"2015"	"Female"	"F"	"61 years"	"61"	461
	"2015"	"2015"	"Female"	"F"	"62 years"	"62"	422
	"2015"	"2015"	"Female"	"F"	"63 years"	"63"	419
	"2015"	"2015"	"Female"	"F"	"64 years"	"64"	391
	"2015"	"2015"	"Female"	"F"	"65 years"	"65"	372
	"2015"	"2015"	"Female"	"F"	"66 years"	"66"	403
	"2015"	"2015"	"Female"	"F"	"67 years"	"67"	398
	"2015"	"2015"	"Female"	"F"	"68 years"	"68"	394
	"2015"	"2015"	"Female"	"F"	"69 years"	"69"	300
	"2015"	"2015"	"Female"	"F"	"70 years"	"70"	294
	"2015"	"2015"	"Female"	"F"	"71 years"	"71"	288
	"2015"	"2015"	"Female"	"F"	"72 years"	"72"	319
	"2015"	"2015"	"Female"	"F"	"73 years"	"73"	276
	"2015"	"2015"	"Female"	"F"	"74 years"	"74"	238
	"2015"	"2015"	"Female"	"F"	"75 years"	"75"	223
	"2015"	"2015"	"Female"	"F"	"76 years"	"76"	201
	"2015"	"2015"	"Female"	"F"	"77 years"	"77"	196
	"2015"	"2015"	"Female"	"F"	"78 years"	"78"	189
	"2015"	"2015"	"Female"	"F"	"79 years"	"79"	180
	"2015"	"2015"	"Female"	"F"	"80 years"	"80"	177
	"2015"	"2015"	"Female"	"F"	"81 years"	"81"	160
	"2015"	"2015"	"Female"	"F"	"82 years"	"82"	150
	"2015"	"2015"	"Female"	"F"	"83 years"	"83"	149
	"2015"	"2015"	"Female"	"F"	"84 years"	"84"	125
	"2015"	"2015"	"Female"	"F"	"85+ years"	"85+"	969
"Total"	"2015"	"2015"	"Female"	"F"			30037
	"2015"	"2015"	"Male"	"M"	"< 1 year"	"0"	318
	"2015"	"2015"	"Male"	"M"	"1 year"	"1"	308
	"2015"	"2015"	"Male"	"M"	"2 years"	"2"	321
	"2015"	"2015"	"Male"	"M"	"3 years"	"3"	337
	"2015"	"2015"	"Male"	"M"	"4 years"	"4"	370
	"2015"	"2015"	"Male"	"M"	"5 years"	"5"	361
	"2015"	"2015"	"Male"	"M"	"6 years"	"6"	347
	"2015"	"2015"	"Male"	"M"	"7 years"	"7"	311
	"2015"	"2015"	"Male"	"M"	"8 years"	"8"	358
	"2015"	"2015"	"Male"	"M"	"9 years"	"9"	323
	"2015"	"2015"	"Male"	"M"	"10 years"	"10"	361
	"2015"	"2015"	"Male"	"M"	"11 years"	"11"	379
	"2015"	"2015"	"Male"	"M"	"12 years"	"12"	347
	"2015"	"2015"	"Male"	"M"	"13 years"	"13"	399
	"2015"	"2015"	"Male"	"M"	"14 years"	"14"	350
	"2015"	"2015"	"Male"	"M"	"15 years"	"15"	352
	"2015"	"2015"	"Male"	"M"	"16 years"	"16"	386
